"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000145526",2.36945553342899,2.13697108740126,2.00433732502064,1.06617337347607,0.286345276206974,NA
"ENSG00000145536",0.133846580527137,-1.48373948299052,4.97925798113847,-0.29798405477502,0.765715333556755,NA
"ENSG00000145642",0.607080222557683,3.78517085327741,3.86211047387666,0.980078348063923,0.327047446048618,NA
"ENSG00000145649",0.133846580527137,-1.48373948299052,4.97925798113847,-0.29798405477502,0.765715333556755,NA
"ENSG00000145681",0,NA,NA,NA,NA,NA
"ENSG00000145721",0.990595225271692,0.868029920244828,2.61873262673086,0.331469471676628,0.740289896902401,NA
"ENSG00000145757",0.107563253205498,-1.32420713938418,4.98957215507119,-0.265394927306205,0.790705243523659,NA
"ENSG00000145794",0.810421898945478,-0.360267166532121,3.10387024905591,-0.116070305014104,0.907596822880414,NA
"ENSG00000145808",0,NA,NA,NA,NA,NA
"ENSG00000145850",1.55602225560131,-5.06524686991871,2.66334738362199,-1.90183484928289,0.0571927487412127,NA
"ENSG00000145861",1.51876667255019,-1.13470881500639,2.35690979283949,-0.481439221158882,0.630204366917573,NA
"ENSG00000145863",0,NA,NA,NA,NA,NA
"ENSG00000145864",0.898916699659382,0.485048693302309,2.76122568197502,0.175664269845328,0.860557707273651,NA
"ENSG00000145920",2.31919128175204,1.61828842731778,1.82094397391765,0.888708521787262,0.374159750004207,NA
"ENSG00000146005",2.35997310637212,0.816028038991342,1.74617709124626,0.467322611825662,0.640269081051495,NA
"ENSG00000146006",0.734628100926357,-2.30793386474188,3.33028343148679,-0.693014247052093,0.488300610668777,NA
"ENSG00000146013",0.487732139328984,1.46332259463587,4.28316864201008,0.341644870174698,0.732618165305164,NA
"ENSG00000146039",1.78333490202033,1.4287537175253,2.03725554175444,0.701312961600727,0.483107726517015,NA
"ENSG00000146151",0.135232810821887,1.58794145753464,4.98580003813978,0.318492808654056,0.750111148747626,NA
"ENSG00000146166",1.24650355630277,-1.14783864834326,2.38337155575022,-0.481602898034903,0.630088067087641,NA
"ENSG00000146192",0.831792754403403,-4.16232801444964,3.36776389261518,-1.23593225272614,0.216483747108888,NA
"ENSG00000146215",0,NA,NA,NA,NA,NA
"ENSG00000146221",2.37141541972476,0.728355724664254,1.80894806232627,0.40264048472879,0.6872127223682,NA
"ENSG00000146243",0.135232810821887,1.58794145753464,4.98580003813978,0.318492808654056,0.750111148747626,NA
"ENSG00000146250",0,NA,NA,NA,NA,NA
"ENSG00000146276",0.269079391349024,0.0302474997412349,4.96752466073104,0.00608904873293243,0.99514167204768,NA
"ENSG00000146374",0.107563253205498,-1.32420713938418,4.98957215507119,-0.265394927306205,0.790705243523659,NA
"ENSG00000146469",0.270465621643774,2.60665744939119,4.88602268113948,0.533492703472937,0.593692560581167,NA
"ENSG00000146678",0.353885558801847,3.00950761289548,4.86154660444531,0.619043250586889,0.535887866822778,NA
"ENSG00000146755",0.57449819307758,-1.88541042641938,3.67621813629819,-0.512866852976771,0.608044461485612,NA
"ENSG00000146966",2.37470274300102,-2.37017208434369,1.86004950103037,-1.27425215459628,0.202574066962057,NA
"ENSG00000147059",1.1662673440431,-1.85879785945279,2.51961950268921,-0.737729588721186,0.460678787983214,NA
"ENSG00000147145",0,NA,NA,NA,NA,NA
"ENSG00000147160",1.32582359589085,0.815099855321766,2.33553387531036,0.34899937180892,0.727089781177056,NA
"ENSG00000147262",0.348973086938133,-2.91123725261095,4.84906246230998,-0.600371159422868,0.548258904144068,NA
"ENSG00000147378",0.48420589776002,-1.40934087142207,3.93225720142883,-0.358405058272884,0.720040206797734,NA
"ENSG00000147434",0.225525106139447,0.0902047499285932,4.98458908820695,0.0180967273996584,0.985561688681863,NA
"ENSG00000147443",0.461448812007345,1.61170689688313,4.37737041073878,0.368190659152173,0.712731074805859,NA
"ENSG00000147485",0.989208994976942,0.0703799344912606,2.58930678825558,0.0271809948556446,0.978315374013995,NA
"ENSG00000147509",0.996835134115894,-0.834183920964885,2.8705167619145,-0.290604093323087,0.771354129113007,NA
"ENSG00000147573",0.653348175042499,-2.09852209177232,3.8345428810854,-0.547267863954181,0.584194718444322,NA
"ENSG00000147576",1.85421622817573,0.793272590414818,2.03614894676494,0.389594578370692,0.696836361821914,NA
"ENSG00000147606",0.91618765754732,0.52641863529765,2.98265625727624,0.176493229487455,0.859906467280125,NA
"ENSG00000147614",1.09677224818244,-0.224597596403611,2.47061163843712,-0.0909076897839311,0.927565939932375,NA
"ENSG00000147647",0.348973086938133,-2.91123725261095,4.84906246230998,-0.600371159422868,0.548258904144068,NA
"ENSG00000147655",0.343486959073396,1.02932587621687,4.89117874482201,0.21044536090744,0.833320092347307,NA
"ENSG00000147697",1.95999194110166,-5.40160454154481,2.47418193043724,-2.18318809748572,0.0290219609284624,NA
"ENSG00000147724",0.241409833732635,-2.3756950477554,4.89227413207703,-0.485601375478686,0.627249821037928,NA
"ENSG00000147869",0.241409833732635,-2.3756950477554,4.89227413207703,-0.485601375478686,0.627249821037928,NA
"ENSG00000148156",0.107563253205498,-1.32420713938418,4.98957215507119,-0.265394927306205,0.790705243523659,NA
"ENSG00000148175",1.57057954621401,-1.0146595713479,2.15369493188652,-0.471125021619991,0.637551457770393,NA
"ENSG00000148204",0.48420589776002,-1.40934087142207,3.93225720142883,-0.358405058272884,0.720040206797734,NA
"ENSG00000148377",0.404312202170911,1.05171435925656,4.63430026963544,0.22694134994824,0.820469348167335,NA
"ENSG00000148386",0.995507697135406,4.49637115528195,3.1449546743858,1.42970936653008,0.152800450859417,NA
"ENSG00000148482",0.805509427081763,-4.11895693226998,3.4216516275642,-1.20379202227615,0.228669973934196,NA
"ENSG00000148513",0.270465621643774,2.60665744939119,4.88602268113948,0.533492703472937,0.593692560581167,NA
"ENSG00000148584",1.68305527128322,0.116812910372079,2.03664495355235,0.0573555592830906,0.954261963245252,NA
"ENSG00000148655",1.91545273558215,-0.202810355286664,1.93828378161587,-0.104633984564215,0.916666246929503,NA
"ENSG00000148671",0,NA,NA,NA,NA,NA
"ENSG00000148702",0.61256635042242,0.627502967250695,3.2488198175117,0.193147974494721,0.84684308175977,NA
"ENSG00000148734",0.117961852933949,1.48836628008221,4.99251280147942,0.298119672250247,0.765611827572436,NA
"ENSG00000148795",1.455570278848,2.34110448661375,2.34236603058866,0.999461423211218,0.31757121768172,NA
"ENSG00000148798",0.269079391349024,0.0302474997412349,4.96752466073104,0.00608904873293243,0.99514167204768,NA
"ENSG00000148826",0.241409833732635,-2.3756950477554,4.89227413207703,-0.485601375478686,0.627249821037928,NA
"ENSG00000148942",0.402925971876162,-1.00001610741209,4.64404767417721,-0.215332868560455,0.829507805236059,NA
"ENSG00000149043",0.607080222557683,3.78517085327741,3.86211047387666,0.980078348063923,0.327047446048618,NA
"ENSG00000149124",0.371156516689785,3.07353383324516,4.72688427366375,0.650224049353107,0.51554750865411,NA
"ENSG00000149131",0.686973918146792,1.11606423152847,3.65757302614266,0.305137921663177,0.76026111024542,NA
"ENSG00000149257",0.575884423372329,-0.369713549947792,3.6129563310339,-0.10232992487955,0.918494803357419,NA
"ENSG00000149295",0.731914433651119,2.41930467025957,3.32700403062953,0.727172148872266,0.467120505292196,NA
"ENSG00000149300",1.16112373284892,0.946534184541877,2.65428209103019,0.356606476659196,0.721386428197358,NA
"ENSG00000149435",0.876159613906707,2.55556982643242,3.11472080093773,0.82048118908861,0.411941848522456,NA
"ENSG00000149451",1.08498741815924,-1.71842403161119,2.57154991231933,-0.668244479089776,0.503977547438141,NA
"ENSG00000149488",0.241409833732635,-2.3756950477554,4.89227413207703,-0.485601375478686,0.627249821037928,NA
"ENSG00000149534",0.251808433461086,-0.0693454708222618,4.97426348930366,-0.0139408519414739,0.988877169754729,NA
"ENSG00000149571",0.242796064027385,0.18979744430592,4.9778645040282,0.0381282865679311,0.969585398282912,NA
"ENSG00000149575",0,NA,NA,NA,NA,NA
"ENSG00000149599",2.26205467191561,1.4950535029012,1.81456764390505,0.823917205799922,0.409986603345966,NA
"ENSG00000149633",0.241409833732635,-2.3756950477554,4.89227413207703,-0.485601375478686,0.627249821037928,NA
"ENSG00000149654",0.253194663755836,2.51934467187019,4.89227006093401,0.514964349983002,0.6065779321372,NA
"ENSG00000149798",0,NA,NA,NA,NA,NA
"ENSG00000149948",0.107563253205498,-1.32420713938418,4.98957215507119,-0.265394927306205,0.790705243523659,NA
"ENSG00000149968",0,NA,NA,NA,NA,NA
"ENSG00000150045",1.36717907651195,-4.87529481779092,2.80198135140899,-1.73994549083611,0.0818685897923321,NA
"ENSG00000150051",0.107563253205498,-1.32420713938418,4.98957215507119,-0.265394927306205,0.790705243523659,NA
"ENSG00000150275",1.99701638482231,-2.05712897214713,1.99085627812301,-1.03328853757671,0.301468889794357,NA
"ENSG00000150281",1.93682359104008,-1.39071046825695,2.14123173808007,-0.649490871783884,0.516021144702992,NA
"ENSG00000150337",0,NA,NA,NA,NA,NA
"ENSG00000150471",1.77606123387602,-1.98142657943541,2.21780253223432,-0.893418846194219,0.371632913834645,NA
"ENSG00000150540",2.44673916012072,0.0974098458903238,1.69986592938712,0.0573044286648208,0.954302692587982,NA
"ENSG00000150551",1.59409041294615,-2.404436302058,2.23405287091643,-1.07626651694759,0.281808078768791,NA
"ENSG00000150625",0.50910299478691,-3.4479534909163,4.15069795295197,-0.830692459436642,0.40614738725047,NA
"ENSG00000150630",0.117961852933949,1.48836628008221,4.99251280147942,0.298119672250247,0.765611827572436,NA
"ENSG00000150637",1.3685653068067,-3.24719014825367,2.66349614416637,-1.2191458040462,0.22278885763868,NA
"ENSG00000150873",2.49577957319503,-0.474725244003622,1.72787893461535,-0.27474450581765,0.78351253571716,NA
"ENSG00000150893",0.616666247992408,-3.7272225081456,3.80896362623661,-0.978539800819318,0.327807416394688,NA
"ENSG00000151005",0.133846580527137,-1.48373948299052,4.97925798113847,-0.29798405477502,0.765715333556755,NA
"ENSG00000151322",0.235923705867898,2.42748138555446,4.89925450574158,0.495479747522734,0.620261514456327,NA
"ENSG00000151360",1.89408188012423,0.928473278730082,2.14396752285615,0.433063126578144,0.664968909867232,NA
"ENSG00000151490",0.251808433461086,-0.0693454708222618,4.97426348930366,-0.0139408519414739,0.988877169754729,NA
"ENSG00000151572",1.54782246046133,-0.121026237053424,2.12450455297936,-0.0569668052175735,0.954571637781242,NA
"ENSG00000151617",1.68438270826371,-2.58296755412152,2.31488912243887,-1.11580616500553,0.264505114310945,NA
"ENSG00000151702",2.16893112269429,-1.24772429158864,1.88135073206812,-0.663206636764134,0.507198221519616,NA
"ENSG00000151704",0.241409833732635,-2.3756950477554,4.89227413207703,-0.485601375478686,0.627249821037928,NA
"ENSG00000151789",0.135232810821887,1.58794145753464,4.98580003813978,0.318492808654056,0.750111148747626,NA
"ENSG00000151790",0.404312202170911,1.05171435925656,4.63430026963544,0.22694134994824,0.820469348167335,NA
"ENSG00000151812",1.4257607099574,1.18304069384232,2.41699234094081,0.489468118621271,0.6245103202896,NA
"ENSG00000151838",0.827692856833416,-0.303080535494629,2.83838622094094,-0.1067791737638,0.914964169928279,NA
"ENSG00000151882",2.14542025596215,-0.437368495191777,1.84927639732461,-0.236507909701615,0.813038570305983,NA
"ENSG00000151892",0.537816266027489,-3.54080160910157,4.46414628017773,-0.79316433353089,0.42768208461083,NA
"ENSG00000151948",1.00475120589957,-2.8430779343278,3.01769605858842,-0.942135284379072,0.346123381679312,NA
"ENSG00000151967",0.901689160248881,2.75821274552601,3.13269017745222,0.880461389185071,0.378609412883132,NA
"ENSG00000152049",1.18631076252053,-0.280262774875235,2.91876504029176,-0.0960210126565103,0.923503883984808,NA
"ENSG00000152207",0.135232810821887,1.58794145753464,4.98580003813978,0.318492808654056,0.750111148747626,NA
"ENSG00000152495",0.708344773604717,-2.25063163531089,3.37058593892424,-0.667727118101372,0.504307796464509,NA
"ENSG00000152578",0,NA,NA,NA,NA,NA
"ENSG00000152580",0,NA,NA,NA,NA,NA
"ENSG00000152591",0.343486959073396,1.02932587621687,4.89117874482201,0.21044536090744,0.833320092347307,NA
"ENSG00000152592",1.19197701536371,1.27166158292392,2.47863948818639,0.513048222214192,0.60791758921112,NA
"ENSG00000152661",1.65301456306215,3.60970117029029,2.49048733555552,1.44939551338257,0.147227160928887,NA
"ENSG00000152670",1.33956831220982,-0.13070978809133,2.26282492909837,-0.0577639862503248,0.953936625066206,NA
"ENSG00000152672",1.73209568435753,-0.715435071576728,2.05935905608459,-0.347406669790244,0.728285823257657,NA
"ENSG00000152689",1.73833559320174,-1.8679281686625,2.0993945107304,-0.889746143049896,0.373602211181234,NA
"ENSG00000152779",0.402925971876162,-1.00001610741209,4.64404767417721,-0.215332868560455,0.829507805236059,NA
"ENSG00000152785",0,NA,NA,NA,NA,NA
"ENSG00000152804",0.489118369623734,3.47281755875678,4.21220546518241,0.824465375077896,0.409675181895067,NA
"ENSG00000152910",1.1870645435,-0.509736239549449,2.41364595757363,-0.211189316291389,0.832739547116307,NA
"ENSG00000152932",1.06223033240656,-0.310878141246524,2.74553205080385,-0.113230563509723,0.909847765303384,NA
"ENSG00000152936",2.44038166464799,-5.71279953435856,2.30302095229161,-2.4805677641248,0.0131173328040045,NA
"ENSG00000152953",0,NA,NA,NA,NA,NA
"ENSG00000152977",0.225525106139447,0.0902047499285932,4.98458908820695,0.0180967273996584,0.985561688681863,NA
"ENSG00000153060",1.13311165856197,-1.12978794113022,2.72188557999445,-0.415075471736958,0.678086654759762,NA
"ENSG00000153071",2.331490974462,-1.40160588445077,1.78467098622716,-0.785358138988858,0.432243617062368,NA
"ENSG00000153086",0.826306626538666,-1.30347909188367,3.07213298001525,-0.424291233603175,0.671353431701694,NA
"ENSG00000153230",0.235923705867898,2.42748138555446,4.89925450574158,0.495479747522734,0.620261514456327,NA
"ENSG00000153246",0,NA,NA,NA,NA,NA
"ENSG00000153253",1.77606123387602,-1.98142657943541,2.21780253223432,-0.893418846194219,0.371632913834645,NA
"ENSG00000153283",1.58721805478666,-1.77323100358149,2.32950242648529,-0.761205905355896,0.446534091592335,NA
"ENSG00000153563",1.54949241411238,-1.64829642448758,2.28261746170668,-0.722108041377716,0.470228054619765,NA
"ENSG00000153707",0.353885558801847,3.00950761289548,4.86154660444531,0.619043250586889,0.535887866822778,NA
"ENSG00000153789",0.333088359344944,-0.812162053419284,4.898757785532,-0.165789387631682,0.868322697987444,NA
"ENSG00000153802",0.593155381260267,-0.283582228937682,3.88313419427707,-0.0730292116496059,0.941782872032988,NA
"ENSG00000153823",0,NA,NA,NA,NA,NA
"ENSG00000153956",0.107563253205498,-1.32420713938418,4.98957215507119,-0.265394927306205,0.790705243523659,NA
"ENSG00000153976",1.13345417523253,0.310925559405088,2.4715599091948,0.125801344425587,0.899889177532404,NA
"ENSG00000153993",0.961539437360553,-0.666289224064778,2.64483446354253,-0.251920955072682,0.80110216203747,NA
"ENSG00000154080",0.451050212278894,0.125708290492863,4.36358091830558,0.0288085159520032,0.977017308952612,NA
"ENSG00000154096",0.655778118961438,-2.12751340356745,3.81546883311879,-0.557602092068042,0.577116127584458,NA
"ENSG00000154118",0.736014331221106,-0.930595381894778,2.99951650961647,-0.310248461347448,0.756372020529329,NA
"ENSG00000154133",0.989208994976942,0.0703799344912606,2.58930678825558,0.0271809948556446,0.978315374013995,NA
"ENSG00000154162",1.90719414712792,-0.282187829493884,1.9327001347685,-0.146007041867198,0.883915829397987,NA
"ENSG00000154188",0,NA,NA,NA,NA,NA
"ENSG00000154227",0.960153207065803,-1.5929463447558,2.88723792571903,-0.551719804788548,0.581140338897927,NA
"ENSG00000154258",0.135232810821887,1.58794145753464,4.98580003813978,0.318492808654056,0.750111148747626,NA
"ENSG00000154262",0.135232810821887,1.58794145753464,4.98580003813978,0.318492808654056,0.750111148747626,NA
"ENSG00000154263",0.730528203356369,1.02779489846999,3.03128874378411,0.339062024552285,0.734563005696272,NA
"ENSG00000154342",0.253194663755836,2.51934467187019,4.89227006093401,0.514964349983002,0.6065779321372,NA
"ENSG00000154529",2.43356809980277,-0.824287301930107,1.71636788989631,-0.480250945489259,0.631048965212064,NA
"ENSG00000154589",2.07829631070617,-2.13185648711783,1.95043433665128,-1.09301628209542,0.274386650971056,NA
"ENSG00000154645",0.360757916961334,1.11989556911661,4.43812216634648,0.25233545340608,0.800781786686949,NA
"ENSG00000154646",0.133846580527137,-1.48373948299052,4.97925798113847,-0.29798405477502,0.765715333556755,NA
"ENSG00000154655",0.388427474577723,3.13473953122067,4.64085456512904,0.675466013258597,0.49937973727599,NA
"ENSG00000154678",0,NA,NA,NA,NA,NA
"ENSG00000154721",1.83312909607411,0.37605897031453,2.21324677317532,0.169912806322542,0.865078709581925,NA
"ENSG00000154736",0.658893096221497,3.89567031820066,3.74736955166817,1.03957463081443,0.298537568350722,NA
"ENSG00000154760",0.348973086938133,-2.91123725261095,4.84906246230998,-0.600371159422868,0.548258904144068,NA
"ENSG00000154764",0.269079391349024,0.0302474997412349,4.96752466073104,0.00608904873293243,0.99514167204768,NA
"ENSG00000154783",0.388427474577723,3.13473953122067,4.64085456512904,0.675466013258597,0.49937973727599,NA
"ENSG00000154928",2.11226457048102,-0.114799720924093,1.82572000409157,-0.062879149413283,0.949862738340764,NA
"ENSG00000155052",0.133846580527137,-1.48373948299052,4.97925798113847,-0.29798405477502,0.765715333556755,NA
"ENSG00000155249",0.117961852933949,1.48836628008221,4.99251280147942,0.298119672250247,0.765611827572436,NA
"ENSG00000155265",2.07696887372568,-0.0331449643131994,1.85168026303953,-0.0178999393009633,0.98571867743778,NA
"ENSG00000155269",0,NA,NA,NA,NA,NA
"ENSG00000155307",0.267693161054275,-2.51318137488036,4.88260648970608,-0.514721262133013,0.606747813442431,NA
"ENSG00000155428",0.565485823643878,-1.71807746113497,4.03902775669336,-0.425369065188479,0.670567653324206,NA
"ENSG00000155511",0,NA,NA,NA,NA,NA
"ENSG00000155622",1.73175316768697,-1.8091913854235,2.13447573409584,-0.847604569367411,0.396658228750198,NA
"ENSG00000155719",0,NA,NA,NA,NA,NA
"ENSG00000155754",0.235923705867898,2.42748138555446,4.89925450574158,0.495479747522734,0.620261514456327,NA
"ENSG00000155816",0.267693161054275,-2.51318137488036,4.88260648970608,-0.514721262133013,0.606747813442431,NA
"ENSG00000155886",1.59490298723988,0.679575737401127,2.11578945901889,0.32119251492833,0.748064504109354,NA
"ENSG00000155897",1.58531696180515,5.16949845330407,2.67444624442287,1.93292292342171,0.0532456934919873,NA
"ENSG00000155926",1.93076380717432,1.26124920065,1.96484811898231,0.641906714552197,0.520933754271418,NA
"ENSG00000155966",1.66889929065534,2.43698217107751,2.32238299860007,1.04934550956777,0.294019127472605,NA
"ENSG00000156009",0.883031972066194,1.41146859756393,2.79534763754771,0.504934906343948,0.613604556153239,NA
"ENSG00000156097",0.727001961787404,-0.779795205429215,3.26613142148914,-0.238751937628302,0.811297940697549,NA
"ENSG00000156127",1.30993886829766,1.46017984179895,2.39898513816009,0.608665647223994,0.542746081590487,NA
"ENSG00000156194",1.45343026757379,1.77216521071256,2.40614427054358,0.736516605594976,0.461416365645331,NA
"ENSG00000156206",0.117961852933949,1.48836628008221,4.99251280147942,0.298119672250247,0.765611827572436,NA
"ENSG00000156219",0.215126506410995,-2.22656782086727,4.90382906849864,-0.454046784617832,0.649795153856047,NA
"ENSG00000156222",1.24164987775331,0.886070429588454,2.87324749619357,0.308386392318207,0.757788335110209,NA
"ENSG00000156395",0.269079391349024,0.0302474997412349,4.96752466073104,0.00608904873293243,0.99514167204768,NA
"ENSG00000156413",0.487732139328984,1.46332259463587,4.28316864201008,0.341644870174698,0.732618165305164,NA
"ENSG00000156466",0.135232810821887,1.58794145753464,4.98580003813978,0.318492808654056,0.750111148747626,NA
"ENSG00000156475",0.135232810821887,1.58794145753464,4.98580003813978,0.318492808654056,0.750111148747626,NA
"ENSG00000156486",1.54290998859762,-1.58630574462767,2.19436383129903,-0.722900059690009,0.469741286876324,NA
"ENSG00000156510",1.36389175323569,2.08100970242007,2.53757490976565,0.820078136180916,0.412171565293674,NA
"ENSG00000156574",0.225525106139447,0.0902047499285932,4.98458908820695,0.0180967273996584,0.985561688681863,NA
"ENSG00000156687",0.333088359344944,-0.812162053419284,4.898757785532,-0.165789387631682,0.868322697987444,NA
"ENSG00000156886",0.607080222557683,3.78517085327741,3.86211047387666,0.980078348063923,0.327047446048618,NA
"ENSG00000156920",0,NA,NA,NA,NA,NA
"ENSG00000156925",2.27383950193881,2.44872330326366,1.89488387506691,1.29228146140469,0.196259689648216,NA
"ENSG00000156966",0.74092680308482,2.26076279389792,3.34517601286961,0.675827754713139,0.499150010877014,NA
"ENSG00000157087",0.135232810821887,1.58794145753464,4.98580003813978,0.318492808654056,0.750111148747626,NA
"ENSG00000157093",0.85750242572402,1.1736048901854,3.34934574645405,0.350398250592041,0.726039839105115,NA
"ENSG00000157103",0.893430571794645,2.58681812419021,3.08565324503526,0.838337272132679,0.40184130837492,NA
"ENSG00000157150",0,NA,NA,NA,NA,NA
"ENSG00000157168",0,NA,NA,NA,NA,NA
"ENSG00000157303",0,NA,NA,NA,NA,NA
"ENSG00000157315",0.624351180445621,3.82296146183579,3.78696542882256,1.00950524468464,0.312732387624878,NA
"ENSG00000157368",0.489118369623734,3.47281755875678,4.21220546518241,0.824465375077896,0.409675181895067,NA
"ENSG00000157399",0,NA,NA,NA,NA,NA
"ENSG00000157542",0,NA,NA,NA,NA,NA
"ENSG00000157551",0,NA,NA,NA,NA,NA
"ENSG00000157570",0.133846580527137,-1.48373948299052,4.97925798113847,-0.29798405477502,0.765715333556755,NA
"ENSG00000157613",0.754671519403794,0.199638042792244,3.21437550553358,0.0621078783261522,0.950476923115774,NA
"ENSG00000157680",2.23571255127971,-0.583425727040661,1.78806901580041,-0.326288147652677,0.744206354772433,NA
"ENSG00000157703",0.724229501197905,-3.96112058386411,3.56041172105641,-1.11254565320013,0.26590361252224,NA
"ENSG00000157766",2.22884019312022,-0.29993404599865,1.79121763284889,-0.167447015090853,0.867018334644267,NA
"ENSG00000157782",1.78651862691873,1.18831723588868,2.19485033571479,0.541411510640286,0.588223975085509,NA
"ENSG00000157856",1.12444180579883,0.409514947061698,2.4507492524045,0.167097856567705,0.867293052515608,NA
"ENSG00000157884",0.225525106139447,0.0902047499285932,4.98458908820695,0.0180967273996584,0.985561688681863,NA
"ENSG00000157890",0.495990727783221,1.73244272965753,3.89538063625183,0.444742861207141,0.656505591012553,NA
"ENSG00000158014",0.440651612550442,-1.3937766659405,4.46061710598512,-0.31246274513685,0.754688871749947,NA
"ENSG00000158077",1.8932693058305,-1.40601680813955,2.0119818556477,-0.698821813026205,0.484663394806004,NA
"ENSG00000158113",0.477333539600533,-0.0167227173477113,3.91023567297115,-0.00427665203488993,0.996587735771016,NA
"ENSG00000158246",0.629837308310358,0.684206189881086,3.21783809068987,0.212629153673297,0.831616230042878,NA
"ENSG00000158258",2.09603732621727,-0.526797079059274,1.89045158570943,-0.27866203135881,0.780504203265662,NA
"ENSG00000158352",0.831792754403403,-4.16232801444964,3.36776389261518,-1.23593225272614,0.216483747108888,NA
"ENSG00000158427",1.91759274685637,0.0615680515663562,1.93020620368986,0.0318971369217756,0.974554081884929,NA
"ENSG00000158445",1.86322859760943,0.728214038971051,1.96330789873425,0.370911785889789,0.710703236474598,NA
"ENSG00000158458",1.55192235803132,-1.66389623405955,2.1786866439908,-0.763715258754105,0.445036945669395,NA
"ENSG00000158473",0.805509427081763,-4.11895693226998,3.4216516275642,-1.20379202227615,0.228669973934196,NA
"ENSG00000158481",0,NA,NA,NA,NA,NA
"ENSG00000158516",0,NA,NA,NA,NA,NA
"ENSG00000158517",0.117961852933949,1.48836628008221,4.99251280147942,0.298119672250247,0.765611827572436,NA
"ENSG00000158525",0.884359409046682,-4.24537539056317,3.31260845959246,-1.28158079723236,0.199989739967298,NA
"ENSG00000158553",1.09677224818244,-0.224597596403611,2.47061163843712,-0.0909076897839311,0.927565939932375,NA
"ENSG00000158747",0.713257245468431,0.980200002667014,3.32491111286823,0.294804874293751,0.768142942689944,NA
"ENSG00000158764",1.25141602816648,0.56324886142459,2.3736234904429,0.237294947447412,0.812427981535942,NA
"ENSG00000158806",1.01687855259333,0.783514497830088,2.59575436608702,0.30184462292216,0.762770512251546,NA
"ENSG00000158815",1.78472113231508,2.02526788438283,2.09603028924855,0.966239798523575,0.333924202374114,NA
"ENSG00000158865",1.20156304079844,-2.00428794355625,2.63797553751036,-0.759782611724989,0.447384538322495,NA
"ENSG00000158874",0.489118369623734,3.47281755875678,4.21220546518241,0.824465375077896,0.409675181895067,NA
"ENSG00000159173",0.251808433461086,-0.0693454708222618,4.97426348930366,-0.0139408519414739,0.988877169754729,NA
"ENSG00000159197",0.253194663755836,2.51934467187019,4.89227006093401,0.514964349983002,0.6065779321372,NA
"ENSG00000159212",0.242796064027385,0.18979744430592,4.9778645040282,0.0381282865679311,0.969585398282912,NA
"ENSG00000159217",0.107563253205498,-1.32420713938418,4.98957215507119,-0.265394927306205,0.790705243523659,NA
"ENSG00000159224",0.506389327511672,3.51951596249749,4.13175622647424,0.851820816520148,0.39431355083408,NA
"ENSG00000159239",1.72793699347329,-2.54086198886309,2.17485546818793,-1.16829004319083,0.242689790256862,NA
"ENSG00000159251",0,NA,NA,NA,NA,NA
"ENSG00000159289",0.731914433651119,2.41930467025957,3.32700403062953,0.727172148872266,0.467120505292196,NA
"ENSG00000159339",0.405698432465661,3.19428634394359,4.85237929496435,0.658292798186349,0.510350004789436,NA
"ENSG00000159374",0.343486959073396,1.02932587621687,4.89117874482201,0.21044536090744,0.833320092347307,NA
"ENSG00000159398",1.91678017256264,-2.71909340949869,2.0906504942782,-1.30059683191449,0.193396492028883,NA
"ENSG00000159409",1.43124683782213,0.162545134657763,2.22647117009548,0.0730057217182797,0.941801564390427,NA
"ENSG00000159618",0.107563253205498,-1.32420713938418,4.98957215507119,-0.265394927306205,0.790705243523659,NA
"ENSG00000159640",0.673049076849376,-2.04282979070957,3.77787635534322,-0.540734952275584,0.58869028349183,NA
"ENSG00000159650",2.08182255227513,-1.26422155339871,1.90922015968475,-0.66216645942365,0.507864547085561,NA
"ENSG00000159713",0.489118369623734,3.47281755875678,4.21220546518241,0.824465375077896,0.409675181895067,NA
"ENSG00000159871",2.04791308581454,-0.766612000117218,1.86230830468844,-0.411646126577024,0.680598817403965,NA
"ENSG00000160183",0.738786791810605,1.24631411946369,3.25401667837029,0.383007907657032,0.701713900885082,NA
"ENSG00000160223",0.997467583431178,0.224231869121951,2.86484491804394,0.0782701596549428,0.93761315376884,NA
"ENSG00000160224",0,NA,NA,NA,NA,NA
"ENSG00000160396",0.242796064027385,0.18979744430592,4.9778645040282,0.0381282865679311,0.969585398282912,NA
"ENSG00000160408",1.52251409912554,1.85250020870313,2.45987135516315,0.753088247812154,0.451396886033794,NA
"ENSG00000160471",1.05904660750816,-0.0197340891686734,2.80827282072766,-0.00702712678875695,0.994393210172842,NA
"ENSG00000160593",1.46163006271376,-1.47598802502496,2.23112491182733,-0.661544325555535,0.508263298280036,NA
"ENSG00000160678",2.33368977905048,0.852632276256745,1.74982327808546,0.487267649787833,0.62606866993605,NA
"ENSG00000160683",0.225525106139447,0.0902047499285932,4.98458908820695,0.0180967273996584,0.985561688681863,NA
"ENSG00000160716",1.30011392457023,-2.05343931802545,2.40767196794594,-0.852873375344941,0.393729527870478,NA
"ENSG00000160808",0.369770286395035,0.871270033825234,4.80290608181307,0.181404761822104,0.856049881494936,NA
"ENSG00000160838",0,NA,NA,NA,NA,NA
"ENSG00000160856",0.96563933493054,-4.37617191709601,3.17723380536157,-1.3773528122832,0.168403194473142,NA
